$a,$b,$c,$d,$e,$f,$g,$h,$i,$j,$k,$l,$m,$n,$<1,$<2,$<3
2,2,1.39367468,70,20,1,500,613,2,2660,4096,10000,1000000,1000000,2.527373142,0.1,5823.484119
2,2,1.39367468,70,40,1,500,613,2,2660,4096,10000,1000000,1000000,5.288645938,0.1,6671.90419
2,2,1.39367468,70,60,1,500,613,2,2660,4096,10000,1000000,1000000,8.165104118,0.1,7508.216966
2,2,1.39367468,80,20,1,500,613,2,2660,4096,10000,1000000,1000000,2.527373142,0.1,5716.551117
2,2,1.39367468,80,40,1,500,613,2,2660,4096,10000,1000000,1000000,5.288645938,0.1,6442.889918
2,2,1.39367468,80,60,1,500,613,2,2660,4096,10000,1000000,1000000,8.165104118,0.1,7139.376235
2,2,1.39367468,80,80,1,500,613,2,2660,4096,10000,1000000,1000000,10.69181801,0.1,8086.831077
2,2,1.39367468,90,20,1,500,613,2,2660,4096,10000,1000000,1000000,2.527373142,0.1,5634.200414
2,2,1.39367468,90,40,1,500,613,2,2660,4096,10000,1000000,1000000,5.288645938,0.1,6269.059807
2,2,1.39367468,90,60,1,500,613,2,2660,4096,10000,1000000,1000000,8.165104118,0.1,6865.110051000001
2,2,1.39367468,90,80,1,500,613,2,2660,4096,10000,1000000,1000000,10.69181801,0.1,7675.266933
2,2,1.39367468,100,20,1,500,613,2,2660,4096,10000,1000000,1000000,2.527373142,0.1,5568.829237
2,2,1.39367468,100,40,1,500,613,2,2660,4096,10000,1000000,1000000,5.288645938,0.1,6132.612515999999
2,2,1.39367468,100,60,1,500,613,2,2660,4096,10000,1000000,1000000,8.165104118,0.1,6653.177091
2,2,1.39367468,100,80,1,500,613,2,2660,4096,10000,1000000,1000000,10.69181801,0.1,7360.5414120000005
2,2,1.39367468,100,100,1,500,613,2,2660,4096,10000,1000000,1000000,13.46277462,0.1,8096.3277530000005
2,2,1.39367468,20,20,1,500,613,4,3000,8192,10000,1000000,1000000,2.453547886,0.1,8245.202118000001
2,2,1.39367468,30,20,1,500,613,4,3000,8192,10000,1000000,1000000,2.453547886,0.1,7043.312444
2,2,1.39367468,40,20,1,500,613,4,3000,8192,10000,1000000,1000000,2.453547886,0.1,6491.092865
2,2,1.39367468,40,40,1,500,613,4,3000,8192,10000,1000000,1000000,5.144171131,0.1,8191.726181999999
2,2,1.39367468,50,20,1,500,613,4,3000,8192,10000,1000000,1000000,2.453547886,0.1,6173.86034
2,2,1.39367468,50,40,1,500,613,4,3000,8192,10000,1000000,1000000,5.144171131,0.1,7449.487534999999
2,2,1.39367468,60,20,1,500,613,4,3000,8192,10000,1000000,1000000,2.453547886,0.1,5967.937474
2,2,1.39367468,60,40,1,500,613,4,3000,8192,10000,1000000,1000000,5.144171131,0.1,6987.338943000001
2,2,1.39367468,60,60,1,500,613,4,3000,8192,10000,1000000,1000000,7.951944052000001,0.1,8030.741333
2,2,1.39367468,70,20,1,500,613,4,3000,8192,10000,1000000,1000000,2.453547886,0.1,5823.484119
2,2,1.39367468,70,40,1,500,613,4,3000,8192,10000,1000000,1000000,5.144171131,0.1,6671.90419
2,2,1.39367468,70,60,1,500,613,4,3000,8192,10000,1000000,1000000,7.951944052000001,0.1,7508.216966
2,2,1.39367468,80,20,1,500,613,4,3000,8192,10000,1000000,1000000,2.453547886,0.1,5716.551117
2,2,1.39367468,80,40,1,500,613,4,3000,8192,10000,1000000,1000000,5.144171131,0.1,6442.889918
2,2,1.39367468,80,60,1,500,613,4,3000,8192,10000,1000000,1000000,7.951944052000001,0.1,7139.376235
2,2,1.39367468,80,80,1,500,613,4,3000,8192,10000,1000000,1000000,10.40563353,0.1,8086.831077
2,2,1.39367468,90,20,1,500,613,4,3000,8192,10000,1000000,1000000,2.453547886,0.1,5634.200414
2,2,1.39367468,90,40,1,500,613,4,3000,8192,10000,1000000,1000000,5.144171131,0.1,6269.059807
2,2,1.39367468,90,60,1,500,613,4,3000,8192,10000,1000000,1000000,7.951944052000001,0.1,6865.110051000001
2,2,1.39367468,90,80,1,500,613,4,3000,8192,10000,1000000,1000000,10.40563353,0.1,7675.266933
2,2,1.39367468,100,20,1,500,613,4,3000,8192,10000,1000000,1000000,2.453547886,0.1,5568.829237
2,2,1.39367468,100,40,1,500,613,4,3000,8192,10000,1000000,1000000,5.144171131,0.1,6132.612515999999
2,2,1.39367468,100,60,1,500,613,4,3000,8192,10000,1000000,1000000,7.951944052000001,0.1,6653.177091
2,2,1.39367468,100,80,1,500,613,4,3000,8192,10000,1000000,1000000,10.40563353,0.1,7360.5414120000005
2,2,1.39367468,100,100,1,500,613,4,3000,8192,10000,1000000,1000000,13.10022201,0.1,8096.3277530000005
2,2,1.39367468,20,20,1,500,613,4,4000,8192,10000,1000000,1000000,2.4387453669999997,0.1,8245.202118000001
2,2,1.39367468,30,20,1,500,613,4,4000,8192,10000,1000000,1000000,2.4387453669999997,0.1,7043.312444
2,2,1.39367468,40,20,1,500,613,4,4000,8192,10000,1000000,1000000,2.4387453669999997,0.1,6491.092865
2,2,1.39367468,40,40,1,500,613,4,4000,8192,10000,1000000,1000000,5.11481554,0.1,8191.726181999999
2,2,1.39367468,50,20,1,500,613,4,4000,8192,10000,1000000,1000000,2.4387453669999997,0.1,6173.86034
2,2,1.39367468,50,40,1,500,613,4,4000,8192,10000,1000000,1000000,5.11481554,0.1,7449.487534999999
2,2,1.39367468,60,20,1,500,613,4,4000,8192,10000,1000000,1000000,2.4387453669999997,0.1,5967.937474
2,2,1.39367468,60,40,1,500,613,4,4000,8192,10000,1000000,1000000,5.11481554,0.1,6987.338943000001
2,2,1.39367468,60,60,1,500,613,4,4000,8192,10000,1000000,1000000,7.908597252000001,0.1,8030.741333
2,2,1.39367468,70,20,1,500,613,4,4000,8192,10000,1000000,1000000,2.4387453669999997,0.1,5823.484119
2,2,1.39367468,70,40,1,500,613,4,4000,8192,10000,1000000,1000000,5.11481554,0.1,6671.90419
2,2,1.39367468,70,60,1,500,613,4,4000,8192,10000,1000000,1000000,7.908597252000001,0.1,7508.216966
2,2,1.39367468,80,20,1,500,613,4,4000,8192,10000,1000000,1000000,2.4387453669999997,0.1,5716.551117
2,2,1.39367468,80,40,1,500,613,4,4000,8192,10000,1000000,1000000,5.11481554,0.1,6442.889918
2,2,1.39367468,80,60,1,500,613,4,4000,8192,10000,1000000,1000000,7.908597252000001,0.1,7139.376235
2,2,1.39367468,80,80,1,500,613,4,4000,8192,10000,1000000,1000000,10.34739639,0.1,8086.831077
2,2,1.39367468,90,20,1,500,613,4,4000,8192,10000,1000000,1000000,2.4387453669999997,0.1,5634.200414
2,2,1.39367468,90,40,1,500,613,4,4000,8192,10000,1000000,1000000,5.11481554,0.1,6269.059807
2,2,1.39367468,90,60,1,500,613,4,4000,8192,10000,1000000,1000000,7.908597252000001,0.1,6865.110051000001
2,2,1.39367468,90,80,1,500,613,4,4000,8192,10000,1000000,1000000,10.34739639,0.1,7675.266933
2,2,1.39367468,100,20,1,500,613,4,4000,8192,10000,1000000,1000000,2.4387453669999997,0.1,5568.829237
2,2,1.39367468,100,40,1,500,613,4,4000,8192,10000,1000000,1000000,5.11481554,0.1,6132.612515999999
2,2,1.39367468,100,60,1,500,613,4,4000,8192,10000,1000000,1000000,7.908597252000001,0.1,6653.177091
2,2,1.39367468,100,80,1,500,613,4,4000,8192,10000,1000000,1000000,10.34739639,0.1,7360.5414120000005
2,2,1.39367468,100,100,1,500,613,4,4000,8192,10000,1000000,1000000,13.02650779,0.1,8096.3277530000005
2,3,1.39367468,20,20,1,2500,870,2,2660,4096,10000,1000000,1000000,3.7444774610000002,0.138998999,6937.096923
2,3,1.39367468,30,20,1,2500,870,2,2660,4096,10000,1000000,1000000,3.984633342,0.120518206,6094.924348
2,3,1.39367468,40,20,1,2500,870,2,2660,4096,10000,1000000,1000000,3.7441361989999997,0.137873826,5763.159393999999
2,3,1.39367468,40,40,1,2500,870,2,2660,4096,10000,1000000,1000000,7.722122703999999,0.10348303199999999,6414.02
2,3,1.39367468,50,20,1,2500,870,2,2660,4096,10000,1000000,1000000,3.856802319,0.146569795,5585.703721
2,3,1.39367468,50,40,1,2500,870,2,2660,4096,10000,1000000,1000000,7.602274254,0.10125292300000001,5581.468571
2,3,1.39367468,60,20,1,2500,870,2,2660,4096,10000,1000000,1000000,3.744474485,0.139005498,5475.212453
2,3,1.39367468,60,40,1,2500,870,2,2660,4096,10000,1000000,1000000,7.590998206,0.119819349,6178.309362
2,3,1.39367468,60,60,1,2500,870,2,2660,4096,10000,1000000,1000000,11.44016815,0.097222435,6937.096923
2,3,1.39367468,70,20,1,2500,870,2,2660,4096,10000,1000000,1000000,3.7342770919999997,0.16778286,5399.797778
2,3,1.39367468,70,40,1,2500,870,2,2660,4096,10000,1000000,1000000,7.595802837000001,0.109801336,5899.42
2,3,1.39367468,70,60,1,2500,870,2,2660,4096,10000,1000000,1000000,11.56304332,0.09404465199999999,6898.182264
2,3,1.39367468,80,20,1,2500,870,2,2660,4096,10000,1000000,1000000,3.9879981339999997,0.11221067800000001,5345.044658
2,3,1.39367468,80,40,1,2500,870,2,2660,4096,10000,1000000,1000000,7.602270911000001,0.10383371,5620.838462
2,3,1.39367468,80,60,1,2500,870,2,2660,4096,10000,1000000,1000000,11.41242993,0.11494372900000001,6026.2488140000005
2,3,1.39367468,80,80,1,2500,870,2,2660,4096,10000,1000000,1000000,14.80240308,0.119263003,6034.4281630000005
2,3,1.39367468,90,20,1,2500,870,2,2660,4096,10000,1000000,1000000,3.8444383269999998,0.190988845,5303.48506
2,3,1.39367468,90,40,1,2500,870,2,2660,4096,10000,1000000,1000000,7.602115437,0.107548862,5596.967368
2,3,1.39367468,90,60,1,2500,870,2,2660,4096,10000,1000000,1000000,11.32085044,0.095398657,5963.761176
2,3,1.39367468,90,80,1,2500,870,2,2660,4096,10000,1000000,1000000,14.81438433,0.116362762,6011.7
2,3,1.39367468,100,20,1,2500,870,2,2660,4096,10000,1000000,1000000,3.744141419,0.136567832,5270.863011
2,3,1.39367468,100,40,1,2500,870,2,2660,4096,10000,1000000,1000000,7.721351246,0.10450515,5301.69619
2,3,1.39367468,100,60,1,2500,870,2,2660,4096,10000,1000000,1000000,11.32714104,0.09474402400000001,5840.214872
2,3,1.39367468,100,80,1,2500,870,2,2660,4096,10000,1000000,1000000,15.06607899,0.106729196,6010.042857
2,3,1.39367468,100,100,1,2500,870,2,2660,4096,10000,1000000,1000000,19.17142056,0.11038840400000001,6576.52
2,3,1.39367468,20,20,1,2500,870,4,3000,8192,10000,1000000,1000000,2.687601835,0.1,7514.02
2,3,1.39367468,30,20,1,2500,870,4,3000,8192,10000,1000000,1000000,2.687268163,0.1,6547.127692
2,3,1.39367468,40,20,1,2500,870,4,3000,8192,10000,1000000,1000000,2.687269473,0.1,6117.3977780000005
2,3,1.39367468,40,40,1,2500,870,4,3000,8192,10000,1000000,1000000,5.366149482,0.1,7892.807879000001
2,3,1.39367468,50,20,1,2500,870,4,3000,8192,10000,1000000,1000000,2.6872688389999997,0.1,5874.506957
2,3,1.39367468,50,40,1,2500,870,4,3000,8192,10000,1000000,1000000,5.366149482,0.1,7220.085115999999
2,3,1.39367468,60,20,1,2500,870,4,3000,8192,10000,1000000,1000000,2.68726872,0.1,5718.362857
2,3,1.39367468,60,40,1,2500,870,4,3000,8192,10000,1000000,1000000,5.366149482,0.1,6801.22
2,3,1.39367468,60,60,1,2500,870,4,3000,8192,10000,1000000,1000000,8.274647649,0.1,8214.02
2,3,1.39367468,70,20,1,2500,870,4,3000,8192,10000,1000000,1000000,2.687268649,0.1,5609.535152
2,3,1.39367468,70,40,1,2500,870,4,3000,8192,10000,1000000,1000000,5.366149482,0.1,6515.327937
2,3,1.39367468,70,60,1,2500,870,4,3000,8192,10000,1000000,1000000,8.274647649,0.1,7678.366667
2,3,1.39367468,80,20,1,2500,870,4,3000,8192,10000,1000000,1000000,2.68726823,0.1,5529.346315999999
2,3,1.39367468,80,40,1,2500,870,4,3000,8192,10000,1000000,1000000,5.366149482,0.1,6307.762465999999
2,3,1.39367468,80,60,1,2500,870,4,3000,8192,10000,1000000,1000000,8.274647649,0.1,7295.757143000001
2,3,1.39367468,80,80,1,2500,870,4,3000,8192,10000,1000000,1000000,11.20456558,0.1,8195.838182
2,3,1.39367468,90,20,1,2500,870,4,3000,8192,10000,1000000,1000000,2.687270699,0.1,5467.806047
2,3,1.39367468,90,40,1,2500,870,4,3000,8192,10000,1000000,1000000,5.366149482,0.1,6150.212771
2,3,1.39367468,90,60,1,2500,870,4,3000,8192,10000,1000000,1000000,8.274647649,0.1,7008.8
2,3,1.39367468,90,80,1,2500,870,4,3000,8192,10000,1000000,1000000,11.20455966,0.1,7612.164000000001
2,3,1.39367468,100,20,1,2500,870,4,3000,8192,10000,1000000,1000000,2.68726887,0.1,5419.0866670000005
2,3,1.39367468,100,40,1,2500,870,4,3000,8192,10000,1000000,1000000,5.366149482,0.1,6026.544731
2,3,1.39367468,100,60,1,2500,870,4,3000,8192,10000,1000000,1000000,8.274647649,0.1,6785.611111
2,3,1.39367468,100,80,1,2500,870,4,3000,8192,10000,1000000,1000000,11.20456552,0.1,7452.643256
2,3,1.39367468,100,100,1,2500,870,4,3000,8192,10000,1000000,1000000,13.8996769,0.1,8062.800488
2,3,1.39367468,20,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,8249.314118
2,3,1.39367468,30,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,7045.901481
2,3,1.39367468,40,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,6492.982161999999
2,3,1.39367468,40,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,7892.807879000001
2,3,1.39367468,50,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,6175.34766
2,3,1.39367468,50,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,7220.085115999999
2,3,1.39367468,60,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,5969.163860000001
2,3,1.39367468,60,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,6801.22
2,3,1.39367468,60,60,1,2500,870,4,4000,8192,10000,1000000,1000000,8.303731857,0.1,8177.285306000001
2,3,1.39367468,70,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,5824.527463
2,3,1.39367468,70,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,6515.327937
2,3,1.39367468,70,60,1,2500,870,4,4000,8192,10000,1000000,1000000,8.303731857,0.1,7638.779322
2,3,1.39367468,80,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,5717.458961
2,3,1.39367468,80,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,6307.762465999999
2,3,1.39367468,80,60,1,2500,870,4,4000,8192,10000,1000000,1000000,8.303731857,0.1,7256.362029000001
2,3,1.39367468,80,80,1,2500,870,4,4000,8192,10000,1000000,1000000,11.04088359,0.1,8090.943077
2,3,1.39367468,90,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,5635.003908
2,3,1.39367468,90,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,6150.212771
2,3,1.39367468,90,60,1,2500,870,4,4000,8192,10000,1000000,1000000,8.303731857,0.1,6970.759241
2,3,1.39367468,90,80,1,2500,870,4,4000,8192,10000,1000000,1000000,11.04088359,0.1,7678.830667
2,3,1.39367468,100,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114022,0.1,5569.549897
2,3,1.39367468,100,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,6026.544731
2,3,1.39367468,100,60,1,2500,870,4,4000,8192,10000,1000000,1000000,8.303731857,0.1,6749.336854000001
2,3,1.39367468,100,80,1,2500,870,4,4000,8192,10000,1000000,1000000,11.04088359,0.1,7363.685881999999
2,3,1.39367468,100,100,1,2500,870,4,4000,8192,10000,1000000,1000000,13.66499079,0.1,8123.776098
2,3,1.39367468,20,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.283280848,0.09180579300000001,6813.654286
2,3,1.39367468,30,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.28327837,0.09178114300000001,6058.006667000001
2,3,1.39367468,40,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.2846143910000003,0.09570247300000001,5746.857647
2,3,1.39367468,40,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.541795672999999,0.098448022,6324.236296
2,3,1.39367468,50,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.283943397,0.095650815,5577.14
2,3,1.39367468,50,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.655102358,0.11444075599999999,5941.663684
2,3,1.39367468,60,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.283942604,0.092085545,5470.280741
2,3,1.39367468,60,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.660034927000001,0.100330387,5745.504583
2,3,1.39367468,60,60,1,2000,1740,2,2660,4096,10000,1000000,1000000,9.777951814,0.10957466699999999,6694.606667
2,3,1.39367468,70,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.2832736089999996,0.09178114300000001,5396.815
2,3,1.39367468,70,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.657431079,0.10757619800000001,6115.478983
2,3,1.39367468,70,60,1,2000,1740,2,2660,4096,10000,1000000,1000000,9.906464268999999,0.101448014,6931.967273
2,3,1.39367468,80,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.2839431739999996,0.09564618300000001,5343.204865
2,3,1.39367468,80,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.540620337000001,0.097453662,5746.857647
2,3,1.39367468,80,60,1,2000,1740,2,2660,4096,10000,1000000,1000000,9.784841425,0.094989547,6368.308254
2,3,1.39367468,80,80,1,2000,1740,2,2660,4096,10000,1000000,1000000,13.05474212,0.104936772,6813.654286
2,3,1.39367468,90,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.2846191289999997,0.09583563199999999,5302.359047999999
2,3,1.39367468,90,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.656605162000001,0.109746299,5464.407532
2,3,1.39367468,90,60,1,2000,1740,2,2660,4096,10000,1000000,1000000,9.785135456,0.09553134,6249.375615999999
2,3,1.39367468,90,80,1,2000,1740,2,2660,4096,10000,1000000,1000000,12.93833921,0.099841656,6463.115758
2,3,1.39367468,100,20,1,2000,1740,2,2660,4096,10000,1000000,1000000,3.284616537,0.095811896,5270.2038299999995
2,3,1.39367468,100,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.778061546,0.107727722,5402.42764
2,3,1.39367468,100,60,1,2000,1740,2,2660,4096,10000,1000000,1000000,9.779642771,0.097529199,6098.860482
2,3,1.39367468,100,80,1,2000,1740,2,2660,4096,10000,1000000,1000000,12.93129516,0.108510649,6087.182667
2,3,1.39367468,100,100,1,2000,1740,2,2660,4096,10000,1000000,1000000,16.60139595,0.093003873,6371.223582
2,3,1.39367468,20,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.6373006219999997,0.1,7527.94
2,3,1.39367468,30,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637299716,0.1,6555.693846
2,3,1.39367468,40,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637299495,0.1,6123.584444
2,3,1.39367468,40,40,1,2000,1740,4,3000,8192,10000,1000000,1000000,5.507022393,0.1,8209.758182
2,3,1.39367468,50,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637299568,0.1,5879.348696
2,3,1.39367468,50,40,1,2000,1740,4,3000,8192,10000,1000000,1000000,5.507022393,0.1,7463.326047
2,3,1.39367468,60,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637299347,0.1,5722.34
2,3,1.39367468,60,40,1,2000,1740,4,3000,8192,10000,1000000,1000000,5.507022393,0.1,6998.566415
2,3,1.39367468,60,60,1,2000,1740,4,3000,8192,10000,1000000,1000000,8.247913176,0.1,8089.164490000001
2,3,1.39367468,70,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637299495,0.1,5612.909697
2,3,1.39367468,70,40,1,2000,1740,4,3000,8192,10000,1000000,1000000,5.507022393,0.1,6681.349524
2,3,1.39367468,70,60,1,2000,1740,4,3000,8192,10000,1000000,1000000,8.247913176,0.1,7565.594237
2,3,1.39367468,80,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.6373006219999997,0.1,5532.276842
2,3,1.39367468,80,40,1,2000,1740,4,3000,8192,10000,1000000,1000000,5.507022393,0.1,6451.04137
2,3,1.39367468,80,60,1,2000,1740,4,3000,8192,10000,1000000,1000000,8.247913176,0.1,7193.783478
2,3,1.39367468,80,80,1,2000,1740,4,3000,8192,10000,1000000,1000000,11.00380944,0.1,8027.94
2,3,1.39367468,90,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.6373006219999997,0.1,5470.395814
2,3,1.39367468,90,40,1,2000,1740,4,3000,8192,10000,1000000,1000000,5.507022393,0.1,6276.229157
2,3,1.39367468,90,60,1,2000,1740,4,3000,8192,10000,1000000,1000000,8.247913176,0.1,6916.102025
2,3,1.39367468,90,80,1,2000,1740,4,3000,8192,10000,1000000,1000000,11.00380944,0.1,7624.228
2,3,1.39367468,100,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637299495,0.1,5421.406667
2,3,1.39367468,100,40,1,2000,1740,4,3000,8192,10000,1000000,1000000,5.507022393,0.1,6139.010968
2,3,1.39367468,100,60,1,2000,1740,4,3000,8192,10000,1000000,1000000,8.247913176,0.1,6700.820899
2,3,1.39367468,100,80,1,2000,1740,4,3000,8192,10000,1000000,1000000,11.00380944,0.1,7315.5070590000005
2,3,1.39367468,100,100,1,2000,1740,4,3000,8192,10000,1000000,1000000,13.65005126,0.1,8220.711084
2,3,1.39367468,20,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.5793907430000003,0.1,8263.234118
2,3,1.39367468,30,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.5793907430000003,0.1,7054.665926000001
2,3,1.39367468,40,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.5793907430000003,0.1,6499.377838
2,3,1.39367468,40,40,1,2000,1740,4,4000,8192,10000,1000000,1000000,5.1532099119999994,0.1,7906.727879000001
2,3,1.39367468,50,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.5793907430000003,0.1,6180.382553
2,3,1.39367468,50,40,1,2000,1740,4,4000,8192,10000,1000000,1000000,5.1532099119999994,0.1,7230.7679069999995
2,3,1.39367468,60,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.5793907430000003,0.1,5973.315439
2,3,1.39367468,60,40,1,2000,1740,4,4000,8192,10000,1000000,1000000,5.1532099119999994,0.1,6809.88717
2,3,1.39367468,60,60,1,2000,1740,4,4000,8192,10000,1000000,1000000,7.95776398,0.1,7987.123673
2,3,1.39367468,70,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.5793907430000003,0.1,5828.059403
2,3,1.39367468,70,40,1,2000,1740,4,4000,8192,10000,1000000,1000000,5.1532099119999994,0.1,6522.619365
2,3,1.39367468,70,60,1,2000,1740,4,4000,8192,10000,1000000,1000000,7.95776398,0.1,7480.848475
2,3,1.39367468,80,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.5793907430000003,0.1,5720.532208
2,3,1.39367468,80,40,1,2000,1740,4,4000,8192,10000,1000000,1000000,5.1532099119999994,0.1,6314.055068
2,3,1.39367468,80,60,1,2000,1740,4,4000,8192,10000,1000000,1000000,7.95776398,0.1,7121.31971
2,3,1.39367468,80,80,1,2000,1740,4,4000,8192,10000,1000000,1000000,10.53934918,0.1,8058.24303
2,3,1.39367468,90,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.5793907430000003,0.1,5637.723908
2,3,1.39367468,90,40,1,2000,1740,4,4000,8192,10000,1000000,1000000,5.1532099119999994,0.1,6155.747229
2,3,1.39367468,90,60,1,2000,1740,4,4000,8192,10000,1000000,1000000,7.95776398,0.1,6852.810886
2,3,1.39367468,90,80,1,2000,1740,4,4000,8192,10000,1000000,1000000,10.53934918,0.1,7655.855789
2,3,1.39367468,100,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.5793907430000003,0.1,5571.989485
2,3,1.39367468,100,40,1,2000,1740,4,4000,8192,10000,1000000,1000000,5.1532099119999994,0.1,6031.484086
2,3,1.39367468,100,60,1,2000,1740,4,4000,8192,10000,1000000,1000000,7.95776398,0.1,6644.641124
2,3,1.39367468,100,80,1,2000,1740,4,4000,8192,10000,1000000,1000000,10.53934918,0.1,7347.046977
2,3,1.39367468,100,100,1,2000,1740,4,4000,8192,10000,1000000,1000000,13.12353537,0.1,8100.229156999999
2,3,1.39367468,20,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.778120915,0.088935751,7527.94
2,3,1.39367468,30,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.778116608,0.08895470300000001,6555.693846
2,3,1.39367468,40,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.7781187469999997,0.088970616,6123.584444
2,3,1.39367468,40,40,1,1000,1740,2,1860,4096,10000,1000000,1000000,5.541053037999999,0.100531798,7124.714194
2,3,1.39367468,50,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.778120494,0.08897214,5879.348696
2,3,1.39367468,50,40,1,1000,1740,2,1860,4096,10000,1000000,1000000,5.53703003,0.097877721,6606.51561
2,3,1.39367468,60,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.778117781,0.08895470300000001,5722.34
2,3,1.39367468,60,40,1,1000,1740,2,1860,4096,10000,1000000,1000000,5.537034243,0.097861789,6291.532157
2,3,1.39367468,60,60,1,1000,1740,2,1860,4096,10000,1000000,1000000,8.533846435,0.1,7474.748511
2,3,1.39367468,70,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.778788547,0.089261171,5612.909697
2,3,1.39367468,70,40,1,1000,1740,2,1860,4096,10000,1000000,1000000,5.53877456,0.096239055,6079.821967
2,3,1.39367468,70,60,1,1000,1740,2,1860,4096,10000,1000000,1000000,8.533856549,0.1,7264.51931
2,3,1.39367468,80,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.77812143,0.088954104,5532.276842
2,3,1.39367468,80,40,1,1000,1740,2,1860,4096,10000,1000000,1000000,5.541054496,0.098749398,5927.7484509999995
2,3,1.39367468,80,60,1,1000,1740,2,1860,4096,10000,1000000,1000000,8.53385646,0.1,6931.516470999999
2,3,1.39367468,80,80,1,1000,1740,2,1860,4096,10000,1000000,1000000,11.55310084,0.1,7646.9876189999995
2,3,1.39367468,90,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.778786705,0.08929698,5470.395814
2,3,1.39367468,90,40,1,1000,1740,2,1860,4096,10000,1000000,1000000,5.541721653,0.100511898,5813.223951
2,3,1.39367468,90,60,1,1000,1740,2,1860,4096,10000,1000000,1000000,8.533860935,0.1,6683.898974000001
2,3,1.39367468,90,80,1,1000,1740,2,1860,4096,10000,1000000,1000000,11.55310223,0.1,7284.400274
2,3,1.39367468,100,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.778118676,0.08895470300000001,5421.406667
2,3,1.39367468,100,40,1,1000,1740,2,1860,4096,10000,1000000,1000000,5.539438582000001,0.09786413,5723.86967
2,3,1.39367468,100,60,1,1000,1740,2,1860,4096,10000,1000000,1000000,8.533864529,0.1,6492.558182
2,3,1.39367468,100,80,1,1000,1740,2,1860,4096,10000,1000000,1000000,11.55310425,0.1,7009.183373000001
