$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K,$<MainMemory
1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1677.2
1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1636.8
1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1692.8
1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1646.8
1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1701.6
1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1703.6
1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1656.8
1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1656.8
1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1695.2
1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1627.6
1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1692.4
1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1706.8
1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1702.4
1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1702.0
1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1705.6
1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1706.8
1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1707.2
1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1676.4
1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1638.4
1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1689.6
1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1627.6
1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1626.8
1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1692.8
1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1705.6
1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1665.6
1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1708.4
1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1695.6
1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1653.6
1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1714.0
1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1700.0
1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1700.0
1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1674.8
1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1697.2
1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1662.8
1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1676.4
1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1696.8
1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1642.0
1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1707.6
1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1661.2
1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1713.2
1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1709.2
1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1652.8
1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1686.0
1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1665.6
1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1685.2
1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1660.4
1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1701.2
1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1657.2
1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1709.2
1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1707.6
1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1656.8
1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1653.6
1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1741.2
1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1621.2
1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1680.8
1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1748.0
1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1716.0
1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1744.4
1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1758.4
1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1675.2
1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1704.8
1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1740.8
1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1707.6
1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1753.2
1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1683.2
1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1704.0
1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1754.0
1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1769.2
1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1725.6
1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1720.0
0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1595.2
0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1607.2
0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1626.0
0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1604.0
0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1612.8
1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1633.6
0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1630.4
0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1586.8
0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1609.2
0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1631.6
0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1634.4
0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1667.6
0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1644.4
0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1638.0
0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1650.4
0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1636.4
1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1682.0
0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1634.8
0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1631.6
0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1614.4
0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1629.6
0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1602.0
0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1656.4
0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1657.6
0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1634.8
0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1641.6
0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1622.4
1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1637.2
0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1608.8
0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1662.4
0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1641.2
0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1634.4
0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1663.2
0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1614.0
0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1650.0
0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1677.2
0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1642.4
0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1693.2
0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1628.8
1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1641.6
0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1655.6
0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1699.6
0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1704.8
0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1643.6
0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1672.8
0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1696.0
0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1643.6
0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1713.2
0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1651.2
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1709.6
1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1609.2
0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1710.0
0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1655.2
0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1661.6
0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1698.0
0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1691.2
0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1697.2
0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1707.6
0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1740.4
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1748.4
0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1680.0
1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1637.2
0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1707.2
0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1714.8
0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1703.6
0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1740.8
0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1706.4
0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1702.8
0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1752.0
0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1707.6
0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1723.6
0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1609.2
1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1694.8
0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1602.0
0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1610.8
0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1606.8
0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1606.8
0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1616.4
0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1589.6
0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1608.4
0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1643.6
0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1618.0
0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1631.2
1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1683.2
0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1648.0
0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1667.6
0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1667.6
0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1654.4
0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1664.0
0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1676.4
0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1637.6
0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1689.2
0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1635.6
0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1694.4
1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1702.0
0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1690.0
0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1664.4
0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1676.8
0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1680.4
0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1629.6
0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1707.6
0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1647.2
0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1683.6
0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1667.6
0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1645.2
1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1686.8
0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1674.4
0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1590.0
0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1595.2
0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1627.6
0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1585.6
0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1623.2
0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1607.6
0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1603.2
0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1600.0
0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1668.0
1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1645.6
0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1622.8
0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1685.2
0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1642.0
0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1693.2
0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1690.8
0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1655.6
0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1637.6
0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1633.6
0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1600.0
0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1638.8
1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1654.4
0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1642.8
0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1729.2
0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1739.2
0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1664.4
0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1689.2
0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1652.8
0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1638.0
0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1737.2
0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1681.6
0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1645.6
1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1686.4
0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1752.8
0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1644.8
0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1704.8
0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1586.0
0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1589.2
0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1591.6
0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1606.4
0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1628.8
0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1638.4
0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1616.0
0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1644.0
1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1710.8
0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1637.6
0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1621.6
0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1626.0
0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1661.2
0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1647.2
0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1624.4
0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1650.8
0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1635.2
0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1656.8
0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1605.6
1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1640.0
0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1614.0
0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1611.6
0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1626.4
0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1616.4
0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1608.8
0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1632.4
0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1634.4
0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1630.4
0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1666.4
0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1644.0
1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1698.0
0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1670.8
0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1654.4
0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1650.4
0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1653.6
0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1663.6
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1604.0
0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1604.8
0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1574.0
0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1626.4
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1627.6
1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1646.0
0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1646.0
0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1645.6
0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1649.6
0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1604.4
0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1603.6
0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1629.2
0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1658.8
0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1595.6
0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1630.8
0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1619.6
1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1711.2
0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1662.4
0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1608.4
0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1608.8
0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1618.0
0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1616.0
0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1620.4
0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1618.8
0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1603.2
0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1619.2
0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1640.8
1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1622.0
0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1633.6
0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1627.6
0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1657.2
0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1646.4
0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1636.0
0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1659.2
0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1673.2
0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1676.8
0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1692.4
0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1700.4
1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1617.6
0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1704.4
0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1696.0
0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1708.8
0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1695.6
0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1700.0
0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1697.6
0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1708.8
0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1740.8
0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1747.6
0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1712.8
1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1638.0
0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1742.8
0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1709.2
0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1752.0
0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1652.8
0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1646.0
0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1654.4
0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1657.2
0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1648.8
0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1664.8
0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1666.4
1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1637.2
0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1669.6
0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1689.6
0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1703.2
0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1680.0
0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1714.0
0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1702.0
0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1706.4
0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1708.0
0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1722.4
0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1677.2
1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1677.2
0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1689.6
0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1696.0
0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1700.8
0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1690.0
0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1712.0
0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1702.8
0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1700.8
0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1656.4
0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1626.4
0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1680.8
0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1697.6
1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1702.0
0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1658.0
0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1640.4
0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1670.8
0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1650.8
0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1650.8
